"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2050",
"Arab World","ARB","Access to clean fuels and technologies for cooking (% of population)","EG.CFT.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7024952410123","74.9448598519863","76.258066118796","77.1204636192376","78.0944398272737","79.0619995188413","79.8516810577971","80.5705358855522","81.2108864012014","81.8096301961217","82.368100500358","82.7832893479895","83.1203026921402","83.5334567334071","83.8975960063981","84.1715990242825","84.5101713274267","","","","","",
"Arab World","ARB","Access to electricity (% of population)","EG.ELC.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2978507128035","78.302779397663","78.980861204439","78.4793636989698","80.0230468842826","77.99911115703","79.3063105601193","79.5371839854357","80.5747275507832","84.6212058977181","82.9268784401299","83.6449921024328","84.270921268469","86.9599909576562","87.1994742750379","87.512260241612","88.1298813326297","87.2753225116713","88.7200973716188","89.3086016965609","90.2836375587196","89.286856223316","","","",
"Arab World","ARB","Adjusted savings: natural resources depletion (% of GNI)","NY.ADJ.DRES.GN.ZS","","","","","","","","","","","5.51274437686276","6.66776274960471","8.2858659541061","11.4452891429231","23.9684925076132","16.4937311538917","18.3426178337868","18.3736841444084","15.8671559721082","32.2632666587992","27.0514276561644","19.3707991538407","10.4618967247622","9.22205152725779","9.10432506329109","7.77083520101265","5.10429078149394","6.32042773833455","5.79329969461555","8.1953062523337","8.0960320860011","8.36843074650673","8.45103655595437","8.24740944553137","7.71239599498722","8.06474593108077","9.5714483935678","8.3794495874297","5.70325227153231","7.27863049507399","10.316366814594","8.05023179375164","7.95760303635935","9.53958394270557","10.8995464244034","13.5064960999118","13.6881209840381","12.3036009901673","13.9974166181736","8.72133012786194","9.96613952153695","13.0021443761944","12.850204704187","11.6410615522398","10.4378758460949","6.27765237465263","5.26186774197391","6.38555079224277","8.19027677148349","","","",
"Arab World","ARB","Adjusted savings: net forest depletion (% of GNI)","NY.ADJ.DFOR.GN.ZS","","","","","","","","","","","0.124367800603218","0.102341645331725","0.0984696507705538","0.104881238929687","0.0604817429758835","0.0662118948671677","0.0422429439124074","0.0624145849215768","0.0711815441920107","0.0495373865481164","0.0369496431351838","0.0370000634669325","0.0903158847592287","0.0646072838688764","0.0650929835205586","0.0253362529076916","0.0724724282940086","0.0710150516700323","0.0735336628491998","0.0718613283743265","0.0527094883381189","0.0874442902927821","0.0706739650562581","0.0546020316393116","0.0581158579943872","0.0805509018915842","0.0758396456704958","0.0727351158803424","0.101828680210593","0.0494950998283932","0.0313259161410382","0.0364764061770627","0.0394311627795806","0.0491573992688639","0.0386310220652883","0.0319452865691741","0.0343334941771182","0.0302910221667632","0.0428153238652763","0.0510401339145692","0.0528087266635894","0.0602451445121399","0.0619421843123112","0.0555931464122692","0.0794020612882955","0.0861766710979137","0.0766704475225162","0.0858848171961836","0.0479163550142004","","","",
"Arab World","ARB","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","27.8356427346175","27.8265643273511","27.8455221778192","27.847925285625","27.8669721400858","27.8661711041505","27.9185944559142","27.9450286417781","28.0033262570671","28.0704352676441","28.2982854892316","28.3469706732974","28.3318518564448","28.3905056965221","28.3543699467932","28.4292225712317","28.4457773728316","28.4941067129864","28.5074573594379","28.6018019276958","28.2285712533225","28.2525792749456","28.304860408623","28.7989785138785","29.2195630446492","29.6540820844932","30.1431785626854","30.5893571670972","31.0401461990962","31.5346007323851","31.6393766122559","31.7412816632073","32.4586569040403","33.1334863787582","33.7425417857081","34.3855487127142","34.9782682942684","35.7112798000369","36.3295809477876","36.3105963623107","36.3065822731884","36.3695082121908","36.4166496337839","36.4843620162531","36.5405009627573","36.4892213515993","36.4941629165024","36.4129544341629","36.3722608895493","36.4259902142818","36.4408082099817","36.4722999471565","36.5345027371875","36.6074748752316","36.6247594678781","36.6108495095988","","","","","",
"Arab World","ARB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","6.23973967799284","7.12923496907262","7.21867713141951","7.52839265476426","7.74582337594955","8.78752819380575","9.68834448481465","10.0403034956822","10.5974307854293","10.5544964237497","10.1983578741122","10.9103748865928","10.9462876349709","10.5240523885471","10.9403661971658","9.84413129617083","10.1291884300078","8.97057687287793","9.50566148374681","8.87775220902041","7.45381052987849","7.88928154938934","7.7573824452433","7.46298428794236","6.76093623675908","6.12907123401019","5.81372096670222","5.44295849301833","4.6485025695187","5.40612565351899","5.17757326330043","5.07009708044336","5.01473538702587","5.23756970801844","5.18499916722963","5.43285749460652","5.4829090104306","5.11906631567095","4.73502661355779","4.56047038005646","","",
"Arab World","ARB","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0345143547208","","","","","","","","","","24.1138600513385","","","","","19.7153918077943","","","","18.818142806916","","",
